order_code	customer	order_date	order_status	customer_po	line_index	line_kind	myob_row_id	myob_line_type	myob_item_number	myob_item_name	description	quantity	quantity_unit	quantity_type	unit_price	line_total	myob_sales_unit	requires_job_sheet	myob_item_uid	myob_order_uid
948017	BLACKWOODS	2024-06-13	dispatched	MCN88284ST	0	myob_import	0	Transaction			PBR10151524150(75) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 150UM 75 BAGS/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	6	rolls	total_rolls	137.75	909.15	ROLL	1		16b61ed0-8795-53eb-9fb1-de68303f7a96
948032	HYQUAL	2024-06-13	dispatched	PO-05201	0	myob_import	0	Transaction			CF915(1830)150WH 100M - CODE (PS6-1) L/D WHITE CENTREFOLD 915(1830MM) X 100M X 150UM ; 25.5kg/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	6	rolls	total_rolls	144.45	953.37	ROLL	1		f0176372-4081-5aa3-bca1-36dc7980efae
948033	THE DECKSTORE PTY LTD	2024-06-13	dispatched	31936	0	myob_import	0	Transaction			PBR330890100(250) - BAG 162  L/D NATURAL POLY BAG ON ROLL 330MM X 890MM X 100UM  250/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	2	rolls	total_rolls	66.8	146.96	ROLL	1		deac1a4c-c758-53ef-9616-f6c5992b4e77
948033	THE DECKSTORE PTY LTD	2024-06-13	dispatched	31936	1	myob_import	1	Transaction			PBR380760100(250) - BAG B  L/D NATURAL POLY BAG ON ROLL  380MM X 760MM X 100UM  250/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # BARRA BAG)	5	rolls	total_rolls	62.5	343.75	ROLL	1		deac1a4c-c758-53ef-9616-f6c5992b4e77
948033	THE DECKSTORE PTY LTD	2024-06-13	dispatched	31936	2	myob_import	2	Transaction			PBR230G56038-IMP - BAG01R -IMP:  L/D NATURAL POLYBAG ON ROLL (180+50)MM X 560MM X 38UM  500/ROLL  $/ROLL (UOM = ROLL)	100	rolls	total_rolls	26.95	2964.5	ROLL	0		deac1a4c-c758-53ef-9616-f6c5992b4e77
948033	THE DECKSTORE PTY LTD	2024-06-13	dispatched	31936	3	myob_import	3	Transaction			PBR960G650100IMP - BAG 14A KIRBY LINER100UM IMP: L/D NATURAL POLY BAG ON ROLL 960G (555+405) X 650MM X 100UM 200/ROLL $/ROLL (UOM = ROLL)	6	rolls	total_rolls	105.85	698.61	ROLL	0		deac1a4c-c758-53ef-9616-f6c5992b4e77
948033	THE DECKSTORE PTY LTD	2024-06-13	dispatched	31936	4	myob_import	4	Transaction			PBR960G65038-IMP KIRBY LINER - PBR960G65038 - (KIRBY LINER)LD NATURAL POLY BAG ON ROLL 960MM GUSSET (555+405) X 650MM X 38UM ; 500/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	4	rolls	total_rolls	101	444.4	ROLL	0		deac1a4c-c758-53ef-9616-f6c5992b4e77
948044	MATER MISERICORD LTD (T)	2024-06-13	dispatched	MPO0175937	0	myob_import	0	Transaction			PB600G75030BK-IMP 217 - 217: L/D BLACK POLYBAG 600 GUSSET X 750MM X 30UM  250/CTN  $PER CTN.. (UOM = CTN)   - (Customer Part # BAG)	18	cartons	units	39.95	791.01	CTN	0		682f750a-0ce4-57f1-be15-8bc8bc140dcd
948044	MATER MISERICORD LTD (T)	2024-06-13	dispatched	MPO0175937	1	myob_import	1	Transaction			PB770G95032BK-IMP - 102870: 77L BLACK POLYBAG 770 GUSSET X 950MM X 32UM  250/CTN  $PER CTN.. (UOM = CTN)	10	cartons	units	79	869	CTN	0		682f750a-0ce4-57f1-be15-8bc8bc140dcd
948044	MATER MISERICORD LTD (T)	2024-06-13	dispatched	MPO0175937	2	myob_import	2	Transaction			PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1	cartons	units	249.9	274.89	CTN	0		682f750a-0ce4-57f1-be15-8bc8bc140dcd
948046	BLACKWOODS	2024-06-13	dispatched	ORN93807ST	0	myob_import	0	Transaction			PB400600150 QPB05 -IMP - QPB05:  IMP - LD NATURAL POLYBAG 400MM X 600MM X 150UM 250/CTN $/CTN (UOM = CTN)	5	cartons	units	86.95	478.23	CTN	0		b164b190-9000-50bb-b917-5a2748f3a6da
948047	TRIPLE M HOLDINGS PTY LTD	2024-06-13	dispatched	812981	0	myob_import	0	Transaction			PB100150100 QPB02 - QPB02: LD NATURAL POLYBAG 100MM X 150MM X 100UM ; 1000/CTN (UOM = CTN)   - (Customer Part # 2PBPSD)	5	cartons	units	24.9	136.95	CTN	1		a2b981de-7896-5ecb-a0e3-51c8cf84eb9c
948047	TRIPLE M HOLDINGS PTY LTD	2024-06-13	dispatched	812981	1	myob_import	1	Transaction			PB15023075 - 2PBPSB - LD NATURAL POLYBAG 150MM X 230MM X 75UM, 1000/CTN, $PER 1000 (UOM = THOU)   - (Customer Part # 2PBPSB)	5	1000	units	40	220	THOU	1		a2b981de-7896-5ecb-a0e3-51c8cf84eb9c
948047	TRIPLE M HOLDINGS PTY LTD	2024-06-13	dispatched	812981	2	myob_import	2	Transaction			T120100 - L/D NATURAL POLY TUBE 120MM X 450M X 100UM  10kg/ROLL  $/kilogram (UOM = kg)   - (Customer Part # 2PBPA)	100	kg	kg	3.6	396	kg	1		a2b981de-7896-5ecb-a0e3-51c8cf84eb9c
948050	GREENSLOPES HOSPITAL	2024-06-13	dispatched	4506475347	0	myob_import	0	Transaction			PB770G100030-IMP - CL7720 - L/D NATURAL POLY BAG 770MM GUSSETT X 1000MM X 30UM  250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # .)	49	cartons	units	44.4	2393.16	CTN	0		6e391ae7-87ce-5862-b7e8-0b4d9d48e27d
947905	MAYFAIR DRY CLEANERS	2024-06-12	dispatched	EMIAL - EMMANUAL	0	manufactured	0	Transaction			PBR630G100030WHP-MAYFAIR DRY CLEANERS - LD WHITE POLY BAG PRINTED 2C/1S "MAYFAIR DRYCLEANERS" ; 630 GUSSET (530+100) X 1000MM X 30UM ; 570 BAGS PER ROLL ; $/ROLL (UOM = ROLL)	19.86	rolls	total_rolls	136.9	2990.71	ROLL	1		717a26a2-e197-5bfa-9a4a-7a4a530a3cd4
947929	FROMM PACKAGING AUSTRALIA	2024-06-12	closed	514121	0	myob_import	0	Transaction			PB220G50050 - LD CLEAR POLY BAG 220MM X GUSSET (115MM+105MM) X 500MM X 50UM;1000/CTN;$/CTN (UOM = CTN)	21	cartons	units	68.85	1590.44	CTN	1		bbcf6450-265e-5e89-ae89-28ac7dafa295
947929	FROMM PACKAGING AUSTRALIA	2024-06-12	closed	514121	1	myob_import	1	Transaction			# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1	ea	units	0	0		0		bbcf6450-265e-5e89-ae89-28ac7dafa295
947929	FROMM PACKAGING AUSTRALIA	2024-06-12	closed	514121	2	myob_import	2	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	65.8	72.38	ea	0		bbcf6450-265e-5e89-ae89-28ac7dafa295
947938	BIDFOOD	2024-06-12	dispatched	P7958609.GLA	0	myob_import	0	Transaction			PBR1170G150060 - L/D NATURAL POLY BAG ON ROLL 1170MM GUSSETT (590MM+580MM) X 1500MM X 60UM 100 BAGS PER ROLL $/ROLL (UOM = ROLL)   - (Customer Part # .)	60	rolls	total_rolls	132	8712	ROLL	1		5441d2fb-f6fa-54e9-af26-cb848ff672e5
947938	BIDFOOD	2024-06-12	dispatched	P7958609.GLA	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	2	ea	units	65.8	144.76	ea	0		5441d2fb-f6fa-54e9-af26-cb848ff672e5
948006	MAD POOL INTERIORS	2024-06-12	closed	PO-1552	0	myob_import	0	Transaction			PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)   - (Customer Part # .)	2	1000	units	622	1368.4	THOU	1		33742260-bb50-5de3-99a1-566f4d502e4c
948008	SUNSHINE COAST UNI PRIVATE	2024-06-12	dispatched	4506467708	0	myob_import	0	Transaction			PB1000G120030-IMP - CL12030 - LD NATURAL POLY BAG  1000MM GUSSET X 1200MM X 30UM  (200 PER CARTON) PRICE PER CARTON (UOM = CTN)	1	cartons	units	71.3	78.43	CTN	0		534a77ef-49cd-52ae-a1a1-5dee4da41341
948008	SUNSHINE COAST UNI PRIVATE	2024-06-12	dispatched	4506467708	1	myob_import	1	Transaction			PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)	24	cartons	units	27.1	715.44	CTN	0		534a77ef-49cd-52ae-a1a1-5dee4da41341
948008	SUNSHINE COAST UNI PRIVATE	2024-06-12	dispatched	4506467708	2	myob_import	2	Transaction			PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	14	cartons	units	70.5	1085.7	CTN	0		534a77ef-49cd-52ae-a1a1-5dee4da41341
948008	SUNSHINE COAST UNI PRIVATE	2024-06-12	dispatched	4506467708	3	myob_import	3	Transaction			PBR1180G150030MD-IMP - CL24002MD - LD NATURAL POLY BAG ON ROLL 1180MM GUSSET (750+430) X 1500MM X 30UM ; 100/ROLL ; $/ROLL (UOM = ROLL)	4	rolls	total_rolls	39.05	171.82	ROLL	0		534a77ef-49cd-52ae-a1a1-5dee4da41341
948021	NOOSA HOSPITAL	2024-06-12	dispatched	4506469523	0	myob_import	0	Transaction			PB1180G150030P - CL240P30 - M/D NATURAL POLY BAG PRINTED 'GENERAL WASTE' 1180MM GUSSETT (750+430) X1500MM X 30UM; 100/CTN; $/CTN;.. (UOM = CTN)	2	cartons	units	74	162.8	CTN	1		9419fb80-36e6-5198-8653-6d506f74df74
948021	NOOSA HOSPITAL	2024-06-12	dispatched	4506469523	1	myob_import	1	Transaction			CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	2	ea	units	4.8	10.56	PK	0		9419fb80-36e6-5198-8653-6d506f74df74
948021	NOOSA HOSPITAL	2024-06-12	dispatched	4506469523	2	myob_import	2	Transaction			PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	6	cartons	units	27.1	178.86	CTN	0		9419fb80-36e6-5198-8653-6d506f74df74
948021	NOOSA HOSPITAL	2024-06-12	dispatched	4506469523	3	myob_import	3	Transaction			PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	7	cartons	units	70.5	542.85	CTN	0		9419fb80-36e6-5198-8653-6d506f74df74
948021	NOOSA HOSPITAL	2024-06-12	dispatched	4506469523	4	myob_import	4	Transaction			PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1	cartons	units	130.2	143.22	CTN	0		9419fb80-36e6-5198-8653-6d506f74df74
948024	SELANGOR HOSPITAL	2024-06-12	dispatched	4506470360	0	myob_import	0	Transaction			CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)   - (Customer Part # CABLE  TIES)	20	ea	units	4.8	105.6	PK	0		c366630d-3aa1-513f-8928-ba1cb2332987
948024	SELANGOR HOSPITAL	2024-06-12	dispatched	4506470360	1	myob_import	1	Transaction			PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # POLY BAG)	10	cartons	units	27.1	298.1	CTN	0		c366630d-3aa1-513f-8928-ba1cb2332987
948024	SELANGOR HOSPITAL	2024-06-12	dispatched	4506470360	2	myob_import	2	Transaction			PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)   - (Customer Part # POLY BAG)	10	cartons	units	70.5	775.5	CTN	0		c366630d-3aa1-513f-8928-ba1cb2332987
948026	OLDS ENGINEERING	2024-06-12	closed	EMAIL WILL 11.06.24	0	myob_import	0	Transaction			CFR1000(2000)20050UV - L/D NATURAL CENTREFOLD WITH UV 1000(2000) X 200MTS X 50UM;$/ROLL (UOM = ROLL)	1	rolls	total_rolls	129.5	142.45	ROLL	1		2d46aacc-6824-5a59-974f-2d0d88eb8c3c
948026	OLDS ENGINEERING	2024-06-12	closed	EMAIL WILL 11.06.24	1	myob_import	1	Transaction			SHIP WITH BUNDY BULLET ON THEIR ACC # OLEN02	1	ea	units	0	0		0		2d46aacc-6824-5a59-974f-2d0d88eb8c3c
948030	SUPAFIN SEAFOODS	2024-06-12	dispatched	4764	0	myob_import	0	Transaction			PBR880G48040MDBL - M/D BLUE TINT POLY BAG ON ROLL 880MM GUSSET (580+300) X 480MM X 40UM; 500/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # .)	30	rolls	total_rolls	76.25	2516.25	ROLL	1		9e9c02eb-91cf-5d34-ad64-4f178b9190e6
948030	SUPAFIN SEAFOODS	2024-06-12	dispatched	4764	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	65.8	72.38	ea	0		9e9c02eb-91cf-5d34-ad64-4f178b9190e6
948037	SUNSHINE SMALL GOODS	2024-06-12	closed	SUE - PHONE	0	myob_import	0	Transaction			STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)	3	cartons	units	90	297	CTN	0		b9184a21-eeea-54e4-8b10-58b739079bd6
948037	SUNSHINE SMALL GOODS	2024-06-12	closed	SUE - PHONE	1	myob_import	1	Transaction			**CUSTOMER TO COLLECT 12 PM 12/06/24  ****	1	ea	units	0	0		0		b9184a21-eeea-54e4-8b10-58b739079bd6
948043	MAINLINEN	2024-06-12	closed		0	myob_import	0	Transaction			PB38060080 - 2PBPSE - L/D NATURAL POLY BAG 380MM X 600MM X 80UM; 250 BAGS PER CARTON; PRICE PER 1000 (UOM = THOU)	0.25	1000	units	200	55	THOU	1		7f6bf6b3-0913-5f9e-9b09-b375cdd6f10c
947787	MODPLAS	2024-06-11	closed	BEN - EMAIL	0	myob_import	0	Transaction			PBR350230050 - LD CLEAR POLY BAG ON ROLL 350MM X 2300MM X 50UM;100/ROLL;$/ROLL (UOM = ROLL)	10	rolls	total_rolls	54.5	599.5	ROLL	1		d89c2de6-a1a5-56f4-8ce3-3b2ccc7a87d8
947787	MODPLAS	2024-06-11	closed	BEN - EMAIL	1	myob_import	1	Transaction			**FREIGHT WILL BE CALCULATED ON MANUFACTURING COMPLETION****	1	ea	units	0	0		0		d89c2de6-a1a5-56f4-8ce3-3b2ccc7a87d8
947787	MODPLAS	2024-06-11	closed	BEN - EMAIL	2	myob_import	2	Transaction			**USE MODPLAS ACCOUNT WHEN SHIPPING WITH BB FREIGHT***	1	ea	units	0	0		0		d89c2de6-a1a5-56f4-8ce3-3b2ccc7a87d8
947787	MODPLAS	2024-06-11	closed	BEN - EMAIL	3	myob_import	3	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	0	0	ea	0		d89c2de6-a1a5-56f4-8ce3-3b2ccc7a87d8
947858	BLACKWOODS	2024-06-11	dispatched	BRN45522ST	0	myob_import	0	Transaction			PB20030040 - L/D NATURAL POLY BAG, 200MM X 300MM X 40UM, 1000/CTN, $/1000 (UOM = THOU)   - (Customer Part # .)	41	1000	units	30.95	1395.85	THOU	1		a3343939-e4b6-59d9-b65e-2530ed3bb2ff
947858	BLACKWOODS	2024-06-11	dispatched	BRN45522ST	1	myob_import	1	Transaction			PB405610100 QPB08 - QPB08:  LD NATURAL POLY BAG 405MM (W) X 610MM (L) X 100UM  300/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	3	cartons	units	64	211.2	CTN	1		a3343939-e4b6-59d9-b65e-2530ed3bb2ff
947881	BLACKWOODS	2024-06-11	closed	BRN51791ST	0	myob_import	0	Transaction			PB990G101650WH(200) - LD WHITE POLY BAGS 990GUSSET(495+495) X 1016MM X 50UM  200/CTN; $/CTN (UOM = CTN)   - (Customer Part # .)	14	cartons	units	86.9	1338.26	CTN	1		b6e69096-818b-5e9e-8def-2c6a576476a1
947881	BLACKWOODS	2024-06-11	closed	BRN51791ST	1	myob_import	1	Transaction			**SHIP WITH 947993/BRN84594ST/947972/BRN78581ST**11/06/24DF**	1	ea	units	0	0		0		b6e69096-818b-5e9e-8def-2c6a576476a1
947910	BLACKWOODS	2024-06-11	dispatched	SMN58745ST	0	myob_import	0	Transaction			PB610910200P - CAUTION ASBESTOS - L/D CLEAR POLY BAG PRINTED "ASBESTOS REMOVAL" 610MM X 910MM X 200UM, 50 PER CARTON $/1000 (UOM = THOU)   - (Customer Part # .)	1	1000	units	1350	1485	THOU	1		5f5ea44b-c093-5a92-8e31-b92f2b5f6ddc
947968	PADRE COFFEE	2024-06-11	closed	AVA - EMAIL	0	myob_import	0	Transaction			PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	2	cartons	units	111	244.2	CTN	0		f4a6bb3c-1ca4-508c-b722-a25788186880
947968	PADRE COFFEE	2024-06-11	closed	AVA - EMAIL	1	myob_import	1	Transaction			**FREIGHT WILL BE CALCULATED ON MANUFACTURING COMPLETION****	1	ea	units	0	0		0		f4a6bb3c-1ca4-508c-b722-a25788186880
947968	PADRE COFFEE	2024-06-11	closed	AVA - EMAIL	2	myob_import	2	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	75	82.5	ea	0		f4a6bb3c-1ca4-508c-b722-a25788186880
947972	BLACKWOODS	2024-06-11	dispatched	BRN78581ST	0	myob_import	0	Transaction			PB450910150 QPB04 - QPB04  LD NATURAL POLYBAG 450MM X 910MM X 150UM  200/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	20	cartons	units	99	2178	CTN	1		d779355a-ffbe-5097-8cda-f1f1cded436c
947972	BLACKWOODS	2024-06-11	dispatched	BRN78581ST	1	myob_import	1	Transaction			SHIP WITH 947993/BRN84594ST/947881/BRN51791ST***11/06/24	1	ea	units	0	0		0		d779355a-ffbe-5097-8cda-f1f1cded436c
947979	BLACKWOODS	2024-06-11	dispatched	PEN79807ST	0	myob_import	0	Transaction			PB450910150 QPB04 - QPB04  LD NATURAL POLYBAG 450MM X 910MM X 150UM  200/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	2	cartons	units	99	217.8	CTN	1		64d8d3d5-644e-5499-a9b6-9a2195541933
947986	METRO SOUTH HOSPITAL AND HEALTH SERVICE	2024-06-11	dispatched	4303850874	0	myob_import	0	Transaction			PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	6	cartons	units	77	508.2	CTN	0		3aee7089-f3b0-5070-828b-9a60e1f1f43f
947986	METRO SOUTH HOSPITAL AND HEALTH SERVICE	2024-06-11	dispatched	4303850874	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	62.89	69.18	ea	0		3aee7089-f3b0-5070-828b-9a60e1f1f43f
947988	WEST MORETON HOSPITAL AND HEALTH SERVICE	2024-06-11	dispatched	4303851904	0	myob_import	0	Transaction			PB760G100030VPGW - PB760G100030VP L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; (UOM = CTN)	1	cartons	units	82.6	90.86	CTN	1		bccc17ab-709c-58c9-aaf6-eb358845f3c0
947988	WEST MORETON HOSPITAL AND HEALTH SERVICE	2024-06-11	dispatched	4303851904	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	21	23.1	ea	0		bccc17ab-709c-58c9-aaf6-eb358845f3c0
947989	BLACKWOODS	2024-06-11	dispatched	DWN81994ST	0	myob_import	0	Transaction			PB450910150 QPB04 - QPB04  LD NATURAL POLYBAG 450MM X 910MM X 150UM  200/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	5	cartons	units	99	544.5	CTN	1		ddec84b9-3b4e-56b1-9f43-1980d5871184
947993	BLACKWOODS	2024-06-11	closed	BRN84594ST	0	myob_import	0	Transaction			RESEAL:RES1008 - RES1008: RESEALABLE BAGS 200MM (W) X 250MM (L) X 40UM  1000/CTN  $PER CARTON (UOM = CTN)	5	cartons	units	46.9	257.95	CTN	0		14090d11-b347-5e31-ac25-38a1d108abb8
947993	BLACKWOODS	2024-06-11	closed	BRN84594ST	1	myob_import	1	Transaction			**SHIP WITH 947972/BRN78581ST/947881/BRN51791ST**11/0624DF**	1	ea	units	0	0		0		14090d11-b347-5e31-ac25-38a1d108abb8
947996	DEPARTMENT OF HEALTH QLD	2024-06-11	dispatched	4303857422	0	myob_import	0	Transaction			RESEAL:RES0906 - RESEALABLE BAGS 150MM  (W)X 230MM (L) X 50UM  1000/CTN  $PER 1000 (UOM = CTN)	1	cartons	units	49.9	54.89	CTN	0		a543c8ec-dfba-5e95-8d8c-878a96e77e4c
947996	DEPARTMENT OF HEALTH QLD	2024-06-11	dispatched	4303857422	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	21	23.1	ea	0		a543c8ec-dfba-5e95-8d8c-878a96e77e4c
948002	FRIENDLY SOCIETY PRIVATE	2024-06-11	dispatched	5061698	0	myob_import	0	Transaction			PB770G100030-IMP - CL7720 - L/D NATURAL POLY BAG 770MM GUSSETT X 1000MM X 30UM  250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # .)	30	cartons	units	56.7	1871.1	CTN	0		805a172f-a848-52a3-95ee-c3e20b07ecfe
948002	FRIENDLY SOCIETY PRIVATE	2024-06-11	dispatched	5061698	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	60	66	ea	0		805a172f-a848-52a3-95ee-c3e20b07ecfe
948010	WEST MORETON HOSPITAL AND HEALTH SERVICE	2024-06-11	dispatched	4303862334	0	myob_import	0	Transaction			PB760G100030VPGW - PB760G100030VP L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; (UOM = CTN)	10	cartons	units	82.6	908.6	CTN	1		e31f9cc6-4e92-5b8b-9563-69e142d6751f
948010	WEST MORETON HOSPITAL AND HEALTH SERVICE	2024-06-11	dispatched	4303862334	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	65.8	72.38	ea	0		e31f9cc6-4e92-5b8b-9563-69e142d6751f
948011	DEPARTMENT OF HEALTH QLD	2024-06-11	dispatched	4303862988	0	myob_import	0	Transaction			PB1180G150070PCYTO - CYTO240 M/D LILAC POLY BAG PRINTED 'CYTOTOXIC WASTE'; 1180 GUSSETT (750+430) X 1500MM X 70UM; 100/CTN; $/CTN; (UOM = CTN)	3	cartons	units	170	561	CTN	1		793b486c-b963-5f69-b29b-1240024bb689
948011	DEPARTMENT OF HEALTH QLD	2024-06-11	dispatched	4303862988	1	myob_import	1	Transaction			PB935G125050PCYTO - CYTO120 M/D LILAC POLY BAG PRINTED 'CYTOTOXIC WASTE'; 935 GUSSETT (470+465) X 1250 X 50UM; 100/CTN; $/CTN (UOM = CTN)	1	cartons	units	96.95	106.65	CTN	1		793b486c-b963-5f69-b29b-1240024bb689
948011	DEPARTMENT OF HEALTH QLD	2024-06-11	dispatched	4303862988	2	myob_import	2	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	4	ea	units	21	92.4	ea	0		793b486c-b963-5f69-b29b-1240024bb689
948013	TOWNSVILLE HOSPITAL AND HEALTH SERVICE	2024-06-11	closed	4303865352	0	myob_import	0	Transaction			RESEAL:RES1209 - RESEALABLE BAGS 230MM (W) X 300MM (L) X 40UM  1000/CTN  $PER CTN (UOM = CTN)	1	cartons	units	70	77	CTN	0		f1a13ff7-1faa-501a-bf43-775a2059f17c
948013	TOWNSVILLE HOSPITAL AND HEALTH SERVICE	2024-06-11	closed	4303865352	1	myob_import	1	Transaction			**USE TNE ACCOUNT***	1	ea	units	0	0		0		f1a13ff7-1faa-501a-bf43-775a2059f17c
948013	TOWNSVILLE HOSPITAL AND HEALTH SERVICE	2024-06-11	closed	4303865352	2	myob_import	2	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	0	0	ea	0		f1a13ff7-1faa-501a-bf43-775a2059f17c
948015	GLOBAL IMPORTS	2024-06-11	dispatched	NIKKI- PHONE	0	myob_import	0	Transaction			VPB40060070 - VAC BAG 400 X 600 X 70UM  500/CTN  $/1000 (UOM = THOU)	2	1000	units	358	787.6	THOU	0		57576877-8a73-5a0f-9e02-25f26d8ccf42
948022	GREENSLOPES HOSPITAL	2024-06-11	closed	4506469532	0	myob_import	0	Transaction			PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	5	cartons	units	130.2	716.1	CTN	0		22c0dd92-701d-5bfe-a3a6-be46a8d557c1
948022	GREENSLOPES HOSPITAL	2024-06-11	closed	4506469532	1	myob_import	1	Transaction			**SHIP WITH 948023/4506470735**11/06/24DF***	1	ea	units	0	0		0		22c0dd92-701d-5bfe-a3a6-be46a8d557c1
948023	GREENSLOPES HOSPITAL	2024-06-11	dispatched	4506470735	0	myob_import	0	Transaction			PB34047050LI - LCW354750: 10L CYTOTOXIC WASTE BAG 340 X 470MM X 50UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	1	cartons	units	96	105.6	CTN	1		b42b566c-0345-5310-ae87-43a7524edac5
948023	GREENSLOPES HOSPITAL	2024-06-11	dispatched	4506470735	1	myob_import	1	Transaction			PBR66096530-IMP CL6528 - CL6528 - LD NATURAL POLY BAG ON ROLL 660MMX 965MM X 30UM ; 250/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	15	rolls	total_rolls	39.1	645.15	ROLL	0		b42b566c-0345-5310-ae87-43a7524edac5
947778	ROSSLYN BAY FISHERMANS MAR	2024-06-10	closed	PHONE COLE	0	myob_import	0	Transaction			CFR380(760)25538 - IL512, CENTREFOLD ON ROLL 380(760) X 255 X 38UM $/ROLL, 1000/ROLL (UOM = ROLL)   - (Customer Part # .)	2	rolls	total_rolls	46	101.2	ROLL	1		814fc0de-70ae-54af-b64f-250e858438a8
