Receivable Invoice Detail																
DOLPHIN PLASTICS & PACKAGING																
For the period 1 July 2025 to 30 June 2026																
																
Invoice Number	Invoice Date	Source	Reference	Item Code	Description	Quantity	Unit Price (ex) (AUD)	Discount (ex) (AUD)	GST (AUD)	Gross (AUD)	Invoice Total (AUD)	Balance (AUD)	Contact Account Number	Contact Group	Account Code	Account
																
A1 COATERS																
950807	29 Sep 2025	Receivable Invoice	AC180019236		PB1000G120030-IMP - CL12030 - LD NATURAL POLY BAG  1000MM GUSSET X 1200MM X 30UM  (200 PER CARTON) PRICE PER CARTON (UOM = CTN)	6.0000	90.0000	0.00	54.00	594.00	594.00	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
950944	20 Oct 2025	Receivable Invoice	AC180020512		PB1000G120030-IMP - CL12030 - LD NATURAL POLY BAG  1000MM GUSSET X 1200MM X 30UM  (200 PER CARTON) PRICE PER CARTON (UOM = CTN)	6.0000	90.0000	0.00	54.00	594.00	594.00	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
951102	14 Nov 2025	Receivable Invoice	AC180021895		PB1000G120030-IMP - CL12030 - LD NATURAL POLY BAG  1000MM GUSSET X 1200MM X 30UM  (200 PER CARTON) PRICE PER CARTON (UOM = CTN)	6.0000	90.0000	0.00	54.00	594.00	594.00	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
951241	10 Dec 2025	Receivable Invoice	AC180023437		PB1000G120030-IMP - CL12030 - LD NATURAL POLY BAG  1000MM GUSSET X 1200MM X 30UM  (200 PER CARTON) PRICE PER CARTON (UOM = CTN)	6.0000	90.0000	0.00	54.00	594.00	594.00	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
951370	21 Jan 2026	Receivable Invoice	AC180024579		PB1000G120030-IMP - CL12030 - LD NATURAL POLY BAG  1000MM GUSSET X 1200MM X 30UM  (200 PER CARTON) PRICE PER CARTON (UOM = CTN)	6.0000	90.0000	0.00	54.00	594.00	1,022.67	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
951370	21 Jan 2026	Receivable Invoice	AC180024579		PBR10151524100(100) - DRUMLINER: LD NATURAL POLY BAG ON ROLL 1015MM X 1524MM X 100UM; 100/ROLL; $/ROLL (UOM = ROLL)   - (Customer Part # .)	3.0000	129.9000	0.00	38.97	428.67	1,022.67	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
951370	21 Jan 2026	Receivable Invoice	AC180024579		**CALL FROM RAF ASKING TO ADD 3 ROLLS OF PBR10151524100 TO THIS ORDER***20/01/26DF	1.0000	0.0000	0.00	0.00	0.00	1,022.67	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)		
951476	11 Feb 2026	Receivable Invoice	AC180025673		PB1000G120030-IMP - CL12030 - LD NATURAL POLY BAG  1000MM GUSSET X 1200MM X 30UM  (200 PER CARTON) PRICE PER CARTON (UOM = CTN)	6.0000	90.0000	0.00	54.00	594.00	594.00	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
951654	05 Mar 2026	Receivable Invoice	AC180026880		PB1000G120030-IMP - CL12030 - LD NATURAL POLY BAG  1000MM GUSSET X 1200MM X 30UM  (200 PER CARTON) PRICE PER CARTON (UOM = CTN)	6.0000	90.0000	0.00	54.00	594.00	594.00	594.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
951746	25 Mar 2026	Receivable Invoice	AC180028017		PB1000G120030-IMP - CL12030 - LD NATURAL POLY BAG  1000MM GUSSET X 1200MM X 30UM  (200 PER CARTON) PRICE PER CARTON (UOM = CTN)	6.0000	90.0000	0.00	54.00	594.00	1,485.00	594.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
951746	25 Mar 2026	Receivable Invoice	AC180028017		PBR1000G120030(200) ROLL - CL 12030 ROLL MD NATURAL POLY BAG 1000MM GUSSET(W) X 1200MM(I)X 30UM ;200/ROLL;$/ROLL (UOM = ROLL)	9.0000	90.0000	0.00	81.00	891.00	1,485.00	891.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
951746	25 Mar 2026	Receivable Invoice	AC180028017		**ADAM HAS APPROVED OF THE 9 ROLLS THAT HAS BEEN CUSTOM MADE TO BE SENT 24/03/26**DF	1.0000	0.0000	0.00	0.00	0.00	1,485.00	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)		
951746	25 Mar 2026	Receivable Invoice	AC180028017		**NO DRUMLINERS IN STOCK AND HAVE ADVISE OF 8-12 WEEKS LEAD TIME TO MAKE **	1.0000	0.0000	0.00	0.00	0.00	1,485.00	0.00	5455	HOSPITALS (QLD HEALTH, RAMSAY, ETC)		
Total KAWANA PRIVATE HOSPITAL						91.0000		0.00	779.94	7,985.34		2,079.00				
																
KENILWORTH DAIRIES																
950399	28 Aug 2025	Receivable Invoice	JS0568		**LET CUSTOMER KNOW WHEN ORDER IS READY ***	1.0000	0.0000	0.00	0.00	0.00	193.49	0.00	6748			
950399	28 Aug 2025	Receivable Invoice	JS0568		***JO HAS REQUESTED 2 ROLLS TO GET THEM THROUGH THE NEXT FEW WEEKS**26/08/25DF***	1.0000	0.0000	0.00	0.00	0.00	193.49	0.00	6748			
950399	28 Aug 2025	Receivable Invoice	JS0568		CFR840(1680)168030BL - LD BLUE TINT "FOOD GRADE" TOPSHEETS 840(1680)MM X 1680MM X 30UM, 250/ROLL, $PER ROLL (UOM = ROLL)   - (Customer Part # CENTREFOLD)	2.0000	87.9500	0.00	17.59	193.49	193.49	0.00	6748		4030	Sales - Manufactured Finished Goods
950399-02	02 Oct 2025	Receivable Invoice	JS0568		CFR840(1680)168030BL - LD BLUE TINT "FOOD GRADE" TOPSHEETS 840(1680)MM X 1680MM X 30UM, 250/ROLL, $PER ROLL (UOM = ROLL)   - (Customer Part # CENTREFOLD)	30.0000	87.9500	0.00	263.85	2,902.35	2,902.35	0.00	6748		4030	Sales - Manufactured Finished Goods
Total KENILWORTH DAIRIES						34.0000		0.00	281.44	3,095.84		0.00				
																
KENNARDS HIRE PTY LTD																
950342	16 Jul 2025	Receivable Invoice	1955338		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST . **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	184.80	0.00	5458			
950342	16 Jul 2025	Receivable Invoice	1955338		***GET QUOTES FROM TNT AND ARAMEX FOR THIS ORDER***	1.0000	0.0000	0.00	0.00	0.00	184.80	0.00	5458			
950342	16 Jul 2025	Receivable Invoice	1955338		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	2.0000	24.0000	0.00	4.80	52.80	184.80	0.00	5458		4070	Freight Outgoing
950342	16 Jul 2025	Receivable Invoice	1955338		**APPROVED BY WARWICK 15/07/25****	1.0000	0.0000	0.00	0.00	0.00	184.80	0.00	5458			
950342	16 Jul 2025	Receivable Invoice	1955338		T300100 (10kg) - L/D NATURAL POLYTUBE 300MM X 100UM  180M/10kg; PER ROLL  $PER/kg (UOM = kg)   - (Customer Part # TUBE)	20.0000	6.0000	0.00	12.00	132.00	184.80	0.00	5458		4030	Sales - Manufactured Finished Goods
950848	24 Oct 2025	Receivable Invoice	PO- 1991966		T525100-25KG - LD NATURAL POLY TUBE 525MM X 257M X 100UM ; 25KG/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	1.0000	145.0000	0.00	14.50	159.50	206.73	0.00	5458		4030	Sales - Manufactured Finished Goods
950848	24 Oct 2025	Receivable Invoice	PO- 1991966		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	42.9400	0.00	4.29	47.23	206.73	0.00	5458		4070	Freight Outgoing
950848	24 Oct 2025	Receivable Invoice	PO- 1991966		**1ST SHIPMENT T525100-(25KG) 1 X ROLL24/10/25***	1.0000	0.0000	0.00	0.00	0.00	206.73	0.00	5458			
950559	24 Oct 2025	Receivable Invoice	PO1972990		T525100-25KG - LD NATURAL POLY TUBE 525MM X 257M X 100UM ; 25KG/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	2.0000	145.0000	0.00	29.00	319.00	396.44	0.00	5458		4030	Sales - Manufactured Finished Goods
950559	24 Oct 2025	Receivable Invoice	PO1972990		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	70.4000	0.00	7.04	77.44	396.44	0.00	5458		4070	Freight Outgoing
950559	24 Oct 2025	Receivable Invoice	PO1972990		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST WILL **ALL ORDERS FREIGHT WILL BE CALCULATED  ON COMPLETION OF THE ORDER **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	396.44	0.00	5458			
950559	24 Oct 2025	Receivable Invoice	PO1972990		***ORDER APPROVED BY KIWA******	1.0000	0.0000	0.00	0.00	0.00	396.44	0.00	5458			
950996	24 Oct 2025	Receivable Invoice	PO2002752		T100100 (10kg) - L/D NATURAL POLYTUBE 100MM X 540M X 100UM ; 10kg/ROLL;  $PER kilogram (UOM = kg)	20.0000	6.2000	0.00	12.40	136.40	136.40	0.00	5458		4030	Sales - Manufactured Finished Goods
950996	24 Oct 2025	Receivable Invoice	PO2002752		**CUSTOMER HAS TAKEN ORDER**HAVE ADVISED THAT IF THEY WISH TO PURCHASE  T800100 THEY WILL HAVE TO PLACE AN ORDR AS IT WILL HAVE TO MANAFACTURED **24/10/25DF	1.0000	0.0000	0.00	0.00	0.00	136.40	0.00	5458			
950996	24 Oct 2025	Receivable Invoice	PO2002752		**CURRENT MANUFACTURING TIME IS AFTER CHRISTMAS FOR ORDERS PLACED AFTER THE 5TH OF OCTOBER***7-8 WEEKS LEAD TIME**24/10/25	1.0000	0.0000	0.00	0.00	0.00	136.40	0.00	5458			
950521	27 Oct 2025	Receivable Invoice	1967213		T900100-25KG - L/D NATURAL POLY TUBE 900MM X 150MTS X 100UM; 25KG/ROLL; $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	4.0000	159.0000	0.00	63.60	699.60	1,162.78	0.00	5458		4030	Sales - Manufactured Finished Goods
950521	27 Oct 2025	Receivable Invoice	1967213		T525100-25KG - LD NATURAL POLY TUBE 525MM X 257M X 100UM ; 25KG/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	2.0000	145.0000	0.00	29.00	319.00	1,162.78	0.00	5458		4030	Sales - Manufactured Finished Goods
950521	27 Oct 2025	Receivable Invoice	1967213		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	131.0700	0.00	13.11	144.18	1,162.78	0.00	5458		4070	Freight Outgoing
950521	27 Oct 2025	Receivable Invoice	1967213		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST  **ALL ORDERS FREIGHT WILL BE CALCULATED  ON COMPLETION OF THE ORDER **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	1,162.78	0.00	5458			
950521	27 Oct 2025	Receivable Invoice	1967213		**1ST SHIPMENT 4ROLLS T900100-(25KGEACH ) & 2 ROLLS T525100-(25KGEACH) ROLL***24/10/25DF	1.0000	0.0000	0.00	0.00	0.00	1,162.78	0.00	5458			
950521-02	29 Oct 2025	Receivable Invoice	1967213		T7550 (5KG) - L/D NATURAL POLY TUBE 75MM X 50UM X 720M/ROLL(5KG/ROLL)$/KG (UOM = kg)   - (Customer Part # TUBE)	20.0000	5.5000	0.00	11.00	121.00	162.64	0.00	5458		4030	Sales - Manufactured Finished Goods
950521-02	29 Oct 2025	Receivable Invoice	1967213		**2ND SHIPMENT T7550(-4 ROLLS)***	1.0000	0.0000	0.00	0.00	0.00	162.64	0.00	5458			
950521-02	29 Oct 2025	Receivable Invoice	1967213		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	37.8500	0.00	3.79	41.64	162.64	0.00	5458		4070	Freight Outgoing
950848-02	29 Oct 2025	Receivable Invoice	PO- 1991966		T7550 (5KG) - L/D NATURAL POLY TUBE 75MM X 50UM X 720M/ROLL(5KG/ROLL)$/KG (UOM = kg)   - (Customer Part # TUBE)	15.0000	6.0000	0.00	9.00	99.00	142.69	0.00	5458		4030	Sales - Manufactured Finished Goods
950848-02	29 Oct 2025	Receivable Invoice	PO- 1991966		**2ND SHIPMENT**T75503ROLLS**	1.0000	0.0000	0.00	0.00	0.00	142.69	0.00	5458			
950848-02	29 Oct 2025	Receivable Invoice	PO- 1991966		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	39.7200	0.00	3.97	43.69	142.69	0.00	5458		4070	Freight Outgoing
CN-6873	31 Oct 2025	Receivable Credit Note	951029		T900100-25KG - L/D NATURAL POLY TUBE 900MM X 150MTS X 100UM; 25KG/ROLL; $/ROLL (UOM = ROLL)   - (Customer Part # TUBE) - Note: SENT 2 EXTRA ROLLS THEN THE CUSTOMER HAD ORDER CQ 31.10.25	(2.0000)	159.0000	0.00	(31.80)	(349.80)	(349.80)	0.00	5458		4030	Sales - Manufactured Finished Goods
950983	05 Nov 2025	Receivable Invoice	2002202		T900100-25KG - L/D NATURAL POLY TUBE 900MM X 150MTS X 100UM; 25KG/ROLL; $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	4.0000	159.0000	0.00	63.60	699.60	814.04	0.00	5458		4030	Sales - Manufactured Finished Goods
950983	05 Nov 2025	Receivable Invoice	2002202		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	104.0400	0.00	10.40	114.44	814.04	0.00	5458		4070	Freight Outgoing
950983	05 Nov 2025	Receivable Invoice	2002202		***CALL KYLE ON 0262819000 TO CONFIRM DELIVEREY ADDRESS AND TNT FOR FRIGHT QUOTED IS APPROVED CQ 23.10.25 ***	1.0000	0.0000	0.00	0.00	0.00	814.04	0.00	5458			
950983	05 Nov 2025	Receivable Invoice	2002202		**HAVE CALL AND ADVISED CUSTOMER  THAT THE ROLLS ARE T900150UM NOT BEEN CHARGED FOR THE THICKER MATERIAL***WAS TOLD TO SEND AND APPROVED THE FREIGHTT LINE**5/11/25	1.0000	0.0000	0.00	0.00	0.00	814.04	0.00	5458			
951112	14 Nov 2025	Receivable Invoice	2012552		T7550 (5KG) - L/D NATURAL POLY TUBE 75MM X 50UM X 720M/ROLL(5KG/ROLL)$/KG (UOM = kg)   - (Customer Part # TUBE)	5.0000	6.0000	0.00	3.00	33.00	75.70	0.00	5458		4030	Sales - Manufactured Finished Goods
951112	14 Nov 2025	Receivable Invoice	2012552		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	38.8200	0.00	3.88	42.70	75.70	0.00	5458		4070	Freight Outgoing
951346	12 Jan 2026	Receivable Invoice	O2034332		T100100 (10kg) - L/D NATURAL POLYTUBE 100MM X 540M X 100UM ; 10kg/ROLL;  $PER kilogram (UOM = kg)	20.0000	6.0000	0.00	12.00	132.00	132.00	0.00	5458		4030	Sales - Manufactured Finished Goods
951346	12 Jan 2026	Receivable Invoice	O2034332		**WORENELL HAS TAKEN THE 2 ROLLS**12/01/26**	1.0000	0.0000	0.00	0.00	0.00	132.00	0.00	5458			
951486	10 Feb 2026	Receivable Invoice	2047718		T7550 (5KG) - L/D NATURAL POLY TUBE 75MM X 50UM X 720M/ROLL(5KG/ROLL)$/KG (UOM = kg)   - (Customer Part # TUBE)	20.0000	6.0000	0.00	12.00	132.00	226.86	0.00	5458		4030	Sales - Manufactured Finished Goods
951486	10 Feb 2026	Receivable Invoice	2047718		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	2.0000	43.1200	0.00	8.62	94.86	226.86	0.00	5458		4070	Freight Outgoing
951486	10 Feb 2026	Receivable Invoice	2047718		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST  **ALL ORDERS FREIGHT WILL BE CALCULATED  ON COMPLETION OF THE ORDER **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	226.86	0.00	5458			
Total KENNARDS HIRE PTY LTD						158.0000		0.00	299.20	3,291.28		0.00				
																
KENNETH M DELLIT																
950081	29 Aug 2025	Receivable Invoice	EMAIL - HOLLEE		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	50.0000	0.00	5.00	55.00	4,277.45	0.00	7412		4070	Freight Outgoing
950081	29 Aug 2025	Receivable Invoice	EMAIL - HOLLEE		PB560G480150WHUV - L/D WHITE PLANTER BAG 560GUSSET (290+270) X 480MM X 150UM $/1000 (UOM = THOU)	5.4000	677.0000	0.00	365.58	4,021.38	4,277.45	0.00	7412		4030	Sales - Manufactured Finished Goods
950081	29 Aug 2025	Receivable Invoice	EMAIL - HOLLEE		POT LEVY - NURSERY PRODUCTS LEVY 5% (UOM = ea)	1.0000	182.7900	0.00	18.28	201.07	4,277.45	0.00	7412		2135	Pot Levy
Total KENNETH M DELLIT						7.4000		0.00	388.86	4,277.45		0.00				
																
KIERAN HOWARD																
950388	24 Jul 2025	Receivable Invoice	EMAIL 23.07.25		CFR380(760)38038(1000) - IL513  C/FOLD ON ROLL 380(760) X 380MM X 38UM; 1000/ROLL ; $/ROLL (UOM = ROLL)	2.0000	72.1000	0.00	14.42	158.62	766.40	0.00	7742		4030	Sales - Manufactured Finished Goods
950388	24 Jul 2025	Receivable Invoice	EMAIL 23.07.25		CFR380(760)102038(500) - IL4 C/FOLD ON ROLL 380(760) X 1020 X 38UM; 500/ROLL; $/ROLL (UOM = ROLL)	2.0000	102.9000	0.00	20.58	226.38	766.40	0.00	7742		4030	Sales - Manufactured Finished Goods
950388	24 Jul 2025	Receivable Invoice	EMAIL 23.07.25		VPB16530070 - VAC BAG 165MM X 300MM X 70UM 1500/CTN $/1000 (UOM = THOU)	1.5000	156.9500	0.00	23.54	258.97	766.40	0.00	7742		4040	Sales - Purchased Finished Goods
950388	24 Jul 2025	Receivable Invoice	EMAIL 23.07.25		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	111.3000	0.00	11.13	122.43	766.40	0.00	7742		4070	Freight Outgoing
950388	24 Jul 2025	Receivable Invoice	EMAIL 23.07.25		***DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST HAVE BEEN APPLIED. PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTION***	1.0000	0.0000	0.00	0.00	0.00	766.40	0.00	7742			
951459	18 Feb 2026	Receivable Invoice	PHONE 05.02.26		PB16545015-IMP NEWSPAPER - HDPE NATURAL NEWSPAPER BAGS 165MM X 450MM X 15UM  500/PKET  5000/CTN  $PER 1000 (UOM = THOU)	15.0000	39.0000	0.00	58.50	643.50	696.30	0.00	7742		4020	Sales - Imported Finished Goods
951459	18 Feb 2026	Receivable Invoice	PHONE 05.02.26		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	48.0000	0.00	4.80	52.80	696.30	0.00	7742		4070	Freight Outgoing
951800	02 Apr 2026	Receivable Invoice	PHONE ORDER KIERAN		PB16555030 - L/D NATURAL POLY BAG 165MM X 550MM X 30UM $/1000 (UOM = THOU)	20.0000	49.7000	0.00	99.40	1,093.40	1,279.93	0.00	7742		4030	Sales - Manufactured Finished Goods
951800	02 Apr 2026	Receivable Invoice	PHONE ORDER KIERAN		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	169.5700	0.00	16.96	186.53	1,279.93	0.00	7742		4070	Freight Outgoing
Total KIERAN HOWARD						44.5000		0.00	249.33	2,742.63		0.00				
																
KILARGO																
948853-09	07 Jul 2025	Receivable Invoice	4501216031		T11580VP - LD NATURAL POLYTUBE 115MM X 80UM  VENTED  PRINTED 2C/1S  10kilogram (kg)/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # layflat small)	40.0000	55.0000	0.00	220.00	2,420.00	2,420.00	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-04	07 Jul 2025	Receivable Invoice	4501348171		T6580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 65MM X 312MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # TUBE)	112.0000	19.0000	0.00	212.80	2,340.80	2,340.80	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-05	14 Aug 2025	Receivable Invoice	4501348171		T5580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 55MM X 368MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # layflat xs)	26.0000	19.0000	0.00	49.40	543.40	2,633.40	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-05	14 Aug 2025	Receivable Invoice	4501348171		T6580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 65MM X 312MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # TUBE)	53.0000	19.0000	0.00	100.70	1,107.70	2,633.40	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-05	14 Aug 2025	Receivable Invoice	4501348171		T6580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 65MM X 312MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # TUBE)	47.0000	19.0000	0.00	89.30	982.30	2,633.40	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-05	14 Aug 2025	Receivable Invoice	4501348171		**ASKED TO ADD 2 LINES FOR MORE STOCK MARK AND EMMA/04/08/25****	1.0000	0.0000	0.00	0.00	0.00	2,633.40	0.00	5462			
CN-6855	19 Aug 2025	Receivable Credit Note	4501348171		T5580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 55MM X 368MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # layflat xs)	(12.0000)	18.4288	0.00	(22.12)	(243.27)	(364.27)	0.00	5462		4030	Sales - Manufactured Finished Goods
CN-6855	19 Aug 2025	Receivable Credit Note	4501348171		T11580VP - LD NATURAL POLYTUBE 115MM X 80UM VENTED PRINTED 2C/1S 10kilogram (kg)/ROLL $/ROLL (UOM = ROLL) - (Customer Part # layflat small)	(2.0000)	55.0000	0.00	(11.00)	(121.00)	(364.27)	0.00	5462		4030	Sales - Manufactured Finished Goods
CN-6855	19 Aug 2025	Receivable Credit Note	4501348171		CREDIT RAISED FOR FAULTY STOCK APPROVED BY ES CQ 19.08.25	0.0000	0.0000	0.00	0.00	0.00	(364.27)	0.00	5462			
950586	26 Aug 2025	Receivable Invoice	4501401454		T11580VP - LD NATURAL POLYTUBE 115MM X 80UM  VENTED  PRINTED 2C/1S  10kilogram (kg)/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # layflat small)	50.0000	55.0000	0.00	275.00	3,025.00	3,025.00	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-06	27 Aug 2025	Receivable Invoice	4501348171		T5580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 55MM X 368MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # layflat xs)	75.0000	19.0000	0.00	142.50	1,567.50	1,567.50	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-07	04 Sep 2025	Receivable Invoice	4501348171		T6580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 65MM X 312MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # TUBE)	100.0000	19.0000	0.00	190.00	2,090.00	2,090.00	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-08	01 Oct 2025	Receivable Invoice	4501348171		T6580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 65MM X 312MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # TUBE)	100.0000	19.0000	0.00	190.00	2,090.00	2,090.00	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-09	22 Oct 2025	Receivable Invoice	4501348171		T6580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 65MM X 312MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # TUBE)	26.0000	19.0000	0.00	49.40	543.40	7,198.40	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-09	22 Oct 2025	Receivable Invoice	4501348171		T11580VP - LD NATURAL POLYTUBE 115MM X 80UM  VENTED  PRINTED 2C/1S  10kilogram (kg)/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # layflat small)	110.0000	55.0000	0.00	605.00	6,655.00	7,198.40	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-10	10 Nov 2025	Receivable Invoice	4501348171		T5580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 55MM X 368MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # layflat xs)	37.0000	19.0000	0.00	70.30	773.30	2,863.30	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-10	10 Nov 2025	Receivable Invoice	4501348171		T6580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 65MM X 312MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # TUBE)	27.0000	19.0000	0.00	51.30	564.30	2,863.30	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-10	10 Nov 2025	Receivable Invoice	4501348171		**ASKED TO ADD FROM MARK  100 ROLSS OF T6580VP TO ORDER 10/11/25DF***	1.0000	0.0000	0.00	0.00	0.00	2,863.30	0.00	5462			
950083-10	10 Nov 2025	Receivable Invoice	4501348171		T6580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 65MM X 312MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # TUBE)	73.0000	19.0000	0.00	138.70	1,525.70	2,863.30	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-11	13 Nov 2025	Receivable Invoice	4501348171		T5580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 55MM X 368MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # layflat xs)	63.0000	19.0000	0.00	119.70	1,316.70	1,316.70	0.00	5462		4030	Sales - Manufactured Finished Goods
950083-12	12 Dec 2025	Receivable Invoice	4501348171		T6580VP - L/D NATURAL POLY TUBE MICROVENTED AND PRINTED KILARGO 65MM X 312MTS X 80UM PER ROLL EX GST (UOM = ROLL)   - (Customer Part # TUBE)	27.0000	19.0000	0.00	51.30	564.30	1,212.20	0.00	5462		4030	Sales - Manufactured Finished Goods
